Mod:Item:MetaData, Localized Name
hbm:item.rocket_fuel, Solid Fuel (Rocket Propellant)
hbm:item.ingot_fiberglass, Fiberglass Bar
hbm:item.ingot_asbestos, Asbestos Sheet
hbm:item.billet_uranium, Uranium Billet
hbm:item.billet_u233, Uranium-233 Billet
hbm:item.billet_u235, Uranium-235 Billet
hbm:item.billet_u238, Uranium-238 Billet
hbm:item.billet_th232, Thorium-232 Billet
hbm:item.billet_plutonium, Plutonium Billet
hbm:item.billet_pu238, Plutonium-238 Billet
hbm:item.billet_pu239, Plutonium-239 Billet
hbm:item.billet_pu240, Plutonium-240 Billet
hbm:item.billet_pu241, Plutonium-241 Billet
hbm:item.billet_pu_mix, Reactor Grade Plutonium Billet
hbm:item.billet_am241, Americium-241 Billet
hbm:item.billet_am242, Americium-242 Billet
hbm:item.billet_am_mix, Reactor Grade Americium Billet
hbm:item.billet_neptunium, Neptunium Billet
hbm:item.billet_polonium, Polonium-210 Billet
hbm:item.billet_technetium, Technetium-99 Billet
hbm:item.billet_cobalt, Cobalt Billet
hbm:item.billet_co60, Cobalt-60 Billet
hbm:item.billet_sr90, Strontium-90 Billet
hbm:item.billet_au198, Gold-198 Billet
hbm:item.billet_pb209, Lead-209 Billet
hbm:item.billet_ra226, Radium-226 Billet
hbm:item.billet_actinium, Actinium-227 Billet
hbm:item.billet_schrabidium, Schrabidium Billet
hbm:item.billet_solinium, Solinium Billet
hbm:item.billet_gh336, Ghiorsium-336 Billet
hbm:item.billet_australium, Australium Billet
hbm:item.billet_australium_lesser, Lesser Australium Billet
hbm:item.billet_australium_greater, Greater Australium Billet
hbm:item.billet_uranium_fuel, Uranium Fuel Billet
hbm:item.billet_thorium_fuel, Thorium Fuel Billet
hbm:item.billet_plutonium_fuel, Plutonium Fuel Billet
hbm:item.billet_neptunium_fuel, Neptunium Fuel Billet
hbm:item.billet_mox_fuel, MOX Fuel Billet
hbm:item.billet_americium_fuel, Americium Fuel Billet
hbm:item.billet_les, Low Enriched Schrabidium Fuel Billet
hbm:item.billet_schrabidium_fuel, Schrabidium Fuel Billet
hbm:item.billet_hes, Highly Enriched Schrabidium Fuel Billet
hbm:item.billet_po210be, Po210Be Billet
hbm:item.billet_ra226be, Ra226Be Billet
hbm:item.billet_pu238be, Pu238Be Billet
hbm:item.billet_beryllium, Beryllium Billet
hbm:item.billet_bismuth, Bismuth Billet
hbm:item.billet_zirconium, Zirconium Billet
hbm:item.billet_zfb_bismuth, Bismuth ZFB Billet
hbm:item.billet_zfb_pu241, Pu-241 ZFB Billet
hbm:item.billet_zfb_am_mix, Reactor Grade Americium ZFB Billet
hbm:item.billet_yharonite, Yharonite Billet
hbm:item.billet_balefire_gold, Flashgold Billet
hbm:item.billet_flashlead, Flashlead Billet
hbm:item.billet_nuclear_waste, Nuclear Waste Billet
hbm:item.cinnebar, Cinnabar
hbm:item.nugget_mercury_tiny, Tiny Drop of Mercury
hbm:item.nugget_mercury, Drop of Mercury
hbm:item.bottle_mercury, Bottle of Mercury
hbm:item.coke:0, Coal Coke
hbm:item.coke:1, Lignite Coke
hbm:item.coke:2, Petroleum Coke
hbm:item.lignite, Lignite
hbm:item.coal_infernal, Infernal Coal
hbm:item.briquette:0, Coal Briquette
hbm:item.briquette:1, Lignite Briquette
hbm:item.briquette:2, Sawdust Briquette
hbm:item.sulfur, Sulfur
hbm:item.niter, Niter
hbm:item.fluorite, Fluorite
hbm:item.powder_coal, Coal Powder
hbm:item.powder_coal_tiny, Tiny Pile of Coal Powder
hbm:item.powder_iron, Iron Powder
hbm:item.powder_gold, Gold Powder
hbm:item.powder_lapis, Lapis Lazuli Powder
hbm:item.powder_quartz, Quartz Powder
hbm:item.powder_diamond, Diamond Powder
hbm:item.powder_emerald, Emerald Powder
hbm:item.powder_uranium, Uranium Powder
hbm:item.powder_plutonium, Plutonium Powder
hbm:item.powder_neptunium, Neptunium Powder
hbm:item.powder_polonium, Polonium-210 Powder
hbm:item.powder_co60, Cobalt-60 Powder
hbm:item.powder_sr90, Strontium-90 Powder
hbm:item.powder_sr90_tiny, Tiny Pile of Strontium-90 Powder
hbm:item.powder_i131, Iodine-131 Powder
hbm:item.powder_i131_tiny, Tiny Pile of Iodine-131 Powder
hbm:item.powder_xe135, Xenon-135 Powder
hbm:item.powder_xe135_tiny, Tiny Pile of Xenon-135 Powder
hbm:item.powder_cs137, Caesium-137 Powder
hbm:item.powder_cs137_tiny, Tiny Pile of Caesium-137 Powder
hbm:item.powder_au198, Gold-198 Powder
hbm:item.powder_ra226, Radium-226 Powder
hbm:item.powder_at209, Astatine-209 Powder
hbm:item.powder_titanium, Titanium Powder
hbm:item.powder_copper, Copper Powder
hbm:item.powder_red_copper, Red Copper Powder
hbm:item.powder_advanced_alloy, Advanced Alloy Powder
hbm:item.powder_tungsten, Tungsten Powder
hbm:item.powder_aluminium, Aluminium Powder
hbm:item.powder_steel, Steel Powder
hbm:item.powder_steel_tiny, Tiny Pile of Steel Powder
hbm:item.powder_tcalloy, Technetium Steel Powder
hbm:item.powder_lead, Lead Powder
hbm:item.powder_bismuth, Bismuth Powder
hbm:item.powder_calcium, Calcium Powder
hbm:item.powder_cadmium, Cadmium Powder
hbm:item.powder_coltan_ore, Crushed Coltan
hbm:item.powder_coltan, Purified Tantalite
hbm:item.powder_tantalium, Tantalium Powder
hbm:item.powder_tektite, Tektite Powder
hbm:item.powder_paleogenite, Paleogenite Powder
hbm:item.powder_paleogenite_tiny, Tiny Pile of Paleogenite Powder
hbm:item.powder_impure_osmiridium, Impure Osmiridium Powder
hbm:item.powder_borax, Borax
hbm:item.powder_chlorocalcite, Chlorocalcite
hbm:item.powder_yellowcake, Yellowcake
hbm:item.powder_beryllium, Beryllium Powder
hbm:item.powder_dura_steel, High-Speed Steel Powder
hbm:item.powder_polymer, Polymer Powder
hbm:item.powder_bakelite, Bakelite Powder
hbm:item.powder_schrabidium, Schrabidium Powder
hbm:item.powder_schrabidate, Ferric Schrabidate Powder
hbm:item.powder_magnetized_tungsten, Magnetized Tungsten Powder
hbm:item.powder_chlorophyte, Chlorophyte Powder
hbm:item.powder_combine_steel, CMB Steel Powder
hbm:item.powder_lithium, Lithium Powder
hbm:item.powder_lithium_tiny, Tiny Pile of Lithium Powder
hbm:item.powder_zirconium, Zirconium Powder
hbm:item.powder_lignite, Lignite Powder
hbm:item.powder_iodine, Iodine Powder
hbm:item.powder_thorium, Thorium Powder
hbm:item.powder_neodymium, Neodymium Powder
hbm:item.powder_neodymium_tiny, Tiny Pile of Neodymium Powder
hbm:item.powder_astatine, Astatine Powder
hbm:item.powder_caesium, Caesium Powder
hbm:item.powder_australium, Australium Powder
hbm:item.powder_weidanium, Weidanium Powder
hbm:item.powder_reiium, Reiium Powder
hbm:item.powder_unobtainium, Unobtainium Powder
hbm:item.powder_daffergon, Daffergon Powder
hbm:item.powder_verticium, Verticium Powder
hbm:item.powder_strontium, Strontium Powder
hbm:item.powder_cobalt, Cobalt Powder
hbm:item.powder_cobalt_tiny, Tiny Pile of Cobalt Powder
hbm:item.powder_bromine, Bromine Powder
hbm:item.powder_niobium, Niobium Powder
hbm:item.powder_niobium_tiny, Tiny Pile of Niobium Powder
hbm:item.powder_tennessine, Tennessine Powder
hbm:item.powder_cerium, Cerium Powder
hbm:item.powder_cerium_tiny, Tiny Pile of Cerium Powder
hbm:item.powder_lanthanium, Lanthanium Powder
hbm:item.powder_lanthanium_tiny, Tiny Pile of Lanthanium Powder
hbm:item.powder_actinium, Actinium Powder
hbm:item.powder_actinium_tiny, Tiny Pile of Actinium Powder
hbm:item.powder_boron, Boron Powder
hbm:item.powder_boron_tiny, Tiny Pile of Boron Powder
hbm:item.powder_asbestos, Asbestos Powder
hbm:item.powder_magic, Pulverized Enchantment
hbm:item.powder_cloud, Cloud Residue
hbm:item.powder_sawdust, Sawdust
hbm:item.powder_flux, Flux
hbm:item.powder_fertilizer, Industrial Fertilizer
hbm:item.powder_balefire, Thermonuclear Ashes
hbm:item.powder_semtex_mix, Semtex Blend
hbm:item.powder_desh_mix, Desh Blend
hbm:item.powder_desh_ready, DeshReady™ Blend
hbm:item.powder_desh, Desh Powder
hbm:item.powder_nitan_mix, Nitanium Blend
hbm:item.powder_spark_mix, Spark Blend
hbm:item.powder_meteorite, Meteorite Powder
hbm:item.powder_meteorite_tiny, Tiny Pile of Meteorite Powder
hbm:item.powder_euphemium, Euphemium Powder
hbm:item.powder_dineutronium, Dineutronium Powder
hbm:item.redstone_depleted, Desaturated Redstone Dust
hbm:item.dust, Dust
hbm:item.dust_tiny, Tiny Pile of Dust
hbm:item.fallout, Pile of Fallout
hbm:item.powder_fire, Red Phosphorus
hbm:item.powder_ice, Cryo Powder
hbm:item.powder_poison, Poison Powder
hbm:item.powder_thermite, Thermite
hbm:item.powder_power, Energy Powder
hbm:item.cordite, Cordite
hbm:item.ballistite, Ballistite
hbm:item.ball_dynamite, Dynamite
hbm:item.ball_tnt, TNT
hbm:item.ball_tatb, TATB
hbm:item.ball_fireclay, Fireclay
hbm:item.ore_bedrock:0, Iron Bedrock Ore
hbm:item.ore_bedrock:1, Copper Bedrock Ore
hbm:item.ore_bedrock:2, Borax Bedrock Ore
hbm:item.ore_bedrock:3, Asbestos Bedrock Ore
hbm:item.ore_bedrock:4, Niobium Bedrock Ore
hbm:item.ore_bedrock:5, Titanium Bedrock Ore
hbm:item.ore_bedrock:6, Tungsten Bedrock Ore
hbm:item.ore_bedrock:7, Gold Bedrock Ore
hbm:item.ore_bedrock:8, Uranium Bedrock Ore
hbm:item.ore_bedrock:9, Thorium Bedrock Ore
hbm:item.ore_bedrock:10, Chlorocalcite Bedrock Ore
hbm:item.ore_centrifuged:0, Centrifuged Iron Ore
hbm:item.ore_centrifuged:1, Centrifuged Copper Ore
hbm:item.ore_centrifuged:2, Centrifuged Borax Ore
hbm:item.ore_centrifuged:3, Centrifuged Asbestos Ore
hbm:item.ore_centrifuged:4, Centrifuged Niobium Ore
hbm:item.ore_centrifuged:5, Centrifuged Titanium Ore
hbm:item.ore_centrifuged:6, Centrifuged Tungsten Ore
hbm:item.ore_centrifuged:7, Centrifuged Gold Ore
hbm:item.ore_centrifuged:8, Centrifuged Uranium Ore
hbm:item.ore_centrifuged:9, Centrifuged Thorium Ore
hbm:item.ore_centrifuged:10, Centrifuged Chlorocalcite Ore
hbm:item.ore_cleaned:0, Cleaned Iron Ore
hbm:item.ore_cleaned:1, Cleaned Copper Ore
hbm:item.ore_cleaned:2, Cleaned Borax Ore
hbm:item.ore_cleaned:3, Cleaned Asbestos Ore
hbm:item.ore_cleaned:4, Cleaned Niobium Ore
hbm:item.ore_cleaned:5, Cleaned Titanium Ore
hbm:item.ore_cleaned:6, Cleaned Tungsten Ore
hbm:item.ore_cleaned:7, Cleaned Gold Ore
hbm:item.ore_cleaned:8, Cleaned Uranium Ore
hbm:item.ore_cleaned:9, Cleaned Thorium Ore
hbm:item.ore_cleaned:10, Cleaned Chlorocalcite Ore
hbm:item.ore_separated:0, Separated Iron Ore
hbm:item.ore_separated:1, Separated Copper Ore
hbm:item.ore_separated:2, Separated Borax Ore
hbm:item.ore_separated:3, Separated Asbestos Ore
hbm:item.ore_separated:4, Separated Niobium Ore
hbm:item.ore_separated:5, Separated Titanium Ore
hbm:item.ore_separated:6, Separated Tungsten Ore
hbm:item.ore_separated:7, Separated Gold Ore
hbm:item.ore_separated:8, Separated Uranium Ore
hbm:item.ore_separated:9, Separated Thorium Ore
hbm:item.ore_separated:10, Separated Chlorocalcite Ore
hbm:item.ore_purified:0, Purified Iron Ore
hbm:item.ore_purified:1, Purified Copper Ore
hbm:item.ore_purified:2, Purified Borax Ore
hbm:item.ore_purified:3, Purified Asbestos Ore
hbm:item.ore_purified:4, Purified Niobium Ore
hbm:item.ore_purified:5, Purified Titanium Ore
hbm:item.ore_purified:6, Purified Tungsten Ore
hbm:item.ore_purified:7, Purified Gold Ore
hbm:item.ore_purified:8, Purified Uranium Ore
hbm:item.ore_purified:9, Purified Thorium Ore
hbm:item.ore_purified:10, Purified Chlorocalcite Ore
hbm:item.ore_nitrated:0, Nitrated Iron Ore
hbm:item.ore_nitrated:1, Nitrated Copper Ore
hbm:item.ore_nitrated:2, Nitrated Borax Ore
hbm:item.ore_nitrated:3, Nitrated Asbestos Ore
hbm:item.ore_nitrated:4, Nitrated Niobium Ore
hbm:item.ore_nitrated:5, Nitrated Titanium Ore
hbm:item.ore_nitrated:6, Nitrated Tungsten Ore
hbm:item.ore_nitrated:7, Nitrated Gold Ore
hbm:item.ore_nitrated:8, Nitrated Uranium Ore
hbm:item.ore_nitrated:9, Nitrated Thorium Ore
hbm:item.ore_nitrated:10, Nitrated Chlorocalcite Ore
hbm:item.ore_nitrocrystalline:0, Nitrocrystalline Iron Ore
hbm:item.ore_nitrocrystalline:1, Nitrocrystalline Copper Ore
hbm:item.ore_nitrocrystalline:2, Nitrocrystalline Borax Ore
hbm:item.ore_nitrocrystalline:3, Nitrocrystalline Asbestos Ore
hbm:item.ore_nitrocrystalline:4, Nitrocrystalline Niobium Ore
hbm:item.ore_nitrocrystalline:5, Nitrocrystalline Titanium Ore
hbm:item.ore_nitrocrystalline:6, Nitrocrystalline Tungsten Ore
hbm:item.ore_nitrocrystalline:7, Nitrocrystalline Gold Ore
hbm:item.ore_nitrocrystalline:8, Nitrocrystalline Uranium Ore
hbm:item.ore_nitrocrystalline:9, Nitrocrystalline Thorium Ore
hbm:item.ore_nitrocrystalline:10, Nitrocrystalline Chlorocalcite Ore
hbm:item.ore_deepcleaned:0, Deep Cleaned Iron Ore
hbm:item.ore_deepcleaned:1, Deep Cleaned Copper Ore
hbm:item.ore_deepcleaned:2, Deep Cleaned Borax Ore
hbm:item.ore_deepcleaned:3, Deep Cleaned Asbestos Ore
hbm:item.ore_deepcleaned:4, Deep Cleaned Niobium Ore
hbm:item.ore_deepcleaned:5, Deep Cleaned Titanium Ore
hbm:item.ore_deepcleaned:6, Deep Cleaned Tungsten Ore
hbm:item.ore_deepcleaned:7, Deep Cleaned Gold Ore
hbm:item.ore_deepcleaned:8, Deep Cleaned Uranium Ore
hbm:item.ore_deepcleaned:9, Deep Cleaned Thorium Ore
hbm:item.ore_deepcleaned:10, Deep Cleaned Chlorocalcite Ore
hbm:item.ore_seared:0, Seared Iron Ore
hbm:item.ore_seared:1, Seared Copper Ore
hbm:item.ore_seared:2, Seared Borax Ore
hbm:item.ore_seared:3, Seared Asbestos Ore
hbm:item.ore_seared:4, Seared Niobium Ore
hbm:item.ore_seared:5, Seared Titanium Ore
hbm:item.ore_seared:6, Seared Tungsten Ore
hbm:item.ore_seared:7, Seared Gold Ore
hbm:item.ore_seared:8, Seared Uranium Ore
hbm:item.ore_seared:9, Seared Thorium Ore
hbm:item.ore_seared:10, Seared Chlorocalcite Ore
hbm:item.ore_enriched:0, Enriched Iron Ore
hbm:item.ore_enriched:1, Enriched Copper Ore
hbm:item.ore_enriched:2, Enriched Borax Ore
hbm:item.ore_enriched:3, Enriched Asbestos Ore
hbm:item.ore_enriched:4, Enriched Niobium Ore
hbm:item.ore_enriched:5, Enriched Titanium Ore
hbm:item.ore_enriched:6, Enriched Tungsten Ore
hbm:item.ore_enriched:7, Enriched Gold Ore
hbm:item.ore_enriched:8, Enriched Uranium Ore
hbm:item.ore_enriched:9, Enriched Thorium Ore
hbm:item.ore_enriched:10, Enriched Chlorocalcite Ore
hbm:item.ore_byproduct:0, Crystalline Iron Fragment
hbm:item.ore_byproduct:1, Crystalline Copper Fragment
hbm:item.ore_byproduct:2, Crystalline Lithium Fragment
hbm:item.ore_byproduct:3, Crystalline Silicon Fragment
hbm:item.ore_byproduct:4, Crystalline Lead Fragment
hbm:item.ore_byproduct:5, Crystalline Titanium Fragment
hbm:item.ore_byproduct:6, Crystalline Aluminium Fragment
hbm:item.ore_byproduct:7, Crystalline Sulfur Fragment
hbm:item.ore_byproduct:8, Crystalline Calcium Fragment
hbm:item.ore_byproduct:9, Crystalline Bismuth Fragment
hbm:item.ore_byproduct:10, Crystalline Radium Fragment
hbm:item.ore_byproduct:11, Crystalline Technetium Fragment
hbm:item.ore_byproduct:12, Crystalline Polonium Fragment
hbm:item.ore_byproduct:13, Crystalline Uranium Fragment
hbm:item.crystal_coal, Coal Crystals
hbm:item.crystal_iron, Iron Crystals
hbm:item.crystal_gold, Gold Crystals
hbm:item.crystal_redstone, Redstone Crystals
hbm:item.crystal_lapis, Lapis Crystals
hbm:item.crystal_diamond, Diamond Crystals
hbm:item.crystal_uranium, Uranium Crystals
hbm:item.crystal_thorium, Thorium Crystals
hbm:item.crystal_plutonium, Plutonium Crystals
hbm:item.crystal_titanium, Titanium Crystals
hbm:item.crystal_sulfur, Sulfur Crystals
hbm:item.crystal_niter, Niter Crystals
hbm:item.crystal_copper, Copper Crystals
hbm:item.crystal_tungsten, Tungsten Crystals
hbm:item.crystal_aluminium, Aluminium Crystals
hbm:item.crystal_fluorite, Fluorite Crystals
hbm:item.crystal_beryllium, Beryllium Crystals
hbm:item.crystal_lead, Lead Crystals
hbm:item.crystal_schraranium, Schraranium Crystals
hbm:item.crystal_schrabidium, Schrabidium Crystals
hbm:item.crystal_rare, Rare Earth Crystals
hbm:item.crystal_phosphorus, Phosphorus Crystals
hbm:item.crystal_lithium, Lithium Crystals
hbm:item.crystal_cobalt, Cobalt Crystals
hbm:item.crystal_starmetal, Starmetal Crystals
hbm:item.crystal_cinnebar, Cinnabar Crystals
hbm:item.crystal_trixite, Trixite Crystals
hbm:item.crystal_osmiridium, Osmiridium Crystals
hbm:item.gem_tantalium, Tantalium Polycrystal
hbm:item.gem_volcanic, Volcanic Gem
hbm:item.gem_alexandrite, Alexandrite
hbm:item.fragment_neodymium, Neodymium Fragment
hbm:item.fragment_cobalt, Cobalt Fragment
hbm:item.fragment_niobium, Niobium Fragment
hbm:item.fragment_cerium, Cerium Fragment
hbm:item.fragment_lanthanium, Lanthanium Fragment
hbm:item.fragment_actinium, Actinium-227 Fragment
hbm:item.fragment_boron, Boron Fragment
hbm:item.fragment_meteorite, Meteorite Fragment
hbm:item.fragment_coltan, Coltan
hbm:item.biomass, Biomass
hbm:item.biomass_compressed, Compressed Biomass
hbm:item.bio_wafer, Algae Wafer
hbm:item.nugget_uranium, Uranium Nugget
hbm:item.nugget_u233, Uranium-233 Nugget
hbm:item.nugget_u235, Uranium-235 Nugget
hbm:item.nugget_u238, Uranium-238 Nugget
hbm:item.nugget_th232, Thorium-232 Nugget
hbm:item.nugget_plutonium, Plutonium Nugget
hbm:item.nugget_pu238, Plutonium-238 Nugget
hbm:item.nugget_pu239, Plutonium-239 Nugget
hbm:item.nugget_pu240, Plutonium-240 Nugget
hbm:item.nugget_pu241, Plutonium-241 Nugget
hbm:item.nugget_pu_mix, Reactor Grade Plutonium Nugget
hbm:item.nugget_am241, Americium-241 Nugget
hbm:item.nugget_am242, Americium-242 Nugget
hbm:item.nugget_am_mix, Reactor Grade Americium Nugget
hbm:item.nugget_neptunium, Neptunium Nugget
hbm:item.nugget_polonium, Polonium-210 Nugget
hbm:item.nugget_cobalt, Cobalt Nugget
hbm:item.nugget_co60, Cobalt-60 Nugget
hbm:item.nugget_sr90, Strontium-90 Nugget
hbm:item.nugget_technetium, Technetium-99 Nugget
hbm:item.nugget_au198, Gold-198 Nugget
hbm:item.nugget_pb209, Lead-209 Nugget
hbm:item.nugget_ra226, Radium-226 Nugget
hbm:item.nugget_actinium, Actinium-227 Nugget
hbm:item.nugget_lead, Lead Nugget
hbm:item.nugget_bismuth, Bismuth Nugget
hbm:item.nugget_arsenic, Arsenic Nugget
hbm:item.nugget_tantalium, Tantalium Nugget
hbm:item.nugget_beryllium, Beryllium Nugget
hbm:item.nugget_schrabidium, Schrabidium Nugget
hbm:item.nugget_solinium, Solinium Nugget
hbm:item.nugget_gh336, Ghiorsium-336 Nugget
hbm:item.nugget_uranium_fuel, Nugget of Uranium Fuel
hbm:item.nugget_thorium_fuel, Nugget of Thorium Fuel
hbm:item.nugget_plutonium_fuel, Nugget of Plutonium Fuel
hbm:item.nugget_neptunium_fuel, Neptunium Fuel Nugget
hbm:item.nugget_mox_fuel, Nugget of MOX Fuel
hbm:item.nugget_americium_fuel, Americium Fuel Nugget
hbm:item.nugget_schrabidium_fuel, Nugget of Schrabidium Fuel
hbm:item.nugget_hes, Highly Enriched Schrabidium Fuel Nugget
hbm:item.nugget_les, Low Enriched Schrabidium Fuel Nugget
hbm:item.nugget_zirconium, Zirconium Splinter
hbm:item.nugget_australium, Australium Nugget
hbm:item.nugget_australium_lesser, Lesser Australium Nugget
hbm:item.nugget_australium_greater, Greater Australium Nugget
hbm:item.nugget_weidanium, Weidanium Nugget
hbm:item.nugget_reiium, Reiium Nugget
hbm:item.nugget_unobtainium, Unobtainium Nugget
hbm:item.nugget_daffergon, Daffergon Nugget
hbm:item.nugget_verticium, Verticium Nugget
hbm:item.nugget_desh, Desh Nugget
hbm:item.nugget_euphemium, Euphemium Nugget
hbm:item.nugget_dineutronium, Dineutronium Nugget
hbm:item.nugget_osmiridium, Osmiridium Nugget
hbm:item.plate_iron, Iron Plate
hbm:item.plate_gold, Gold Plate
hbm:item.plate_titanium, Titanium Plate
hbm:item.plate_aluminium, Aluminium Plate
hbm:item.plate_steel, Steel Plate
hbm:item.plate_lead, Lead Plate
hbm:item.plate_copper, Copper Plate
hbm:item.plate_advanced_alloy, Advanced Alloy Plate
hbm:item.neutron_reflector, Neutron Reflector
hbm:item.plate_schrabidium, Schrabidium Plate
hbm:item.plate_combine_steel, CMB Steel Plate
hbm:item.plate_mixed, Mixed Plate
hbm:item.plate_saturnite, Saturnite Plate
hbm:item.plate_paa, PaA Alloy Plate
hbm:item.plate_polymer, Insulator
hbm:item.plate_kevlar, Kevlar-Ceramic Compound
hbm:item.plate_dalekanium, Angry Metal
hbm:item.plate_desh, Desh Compound Plate
hbm:item.plate_bismuth, Bismuth Compound Plate
hbm:item.plate_euphemium, Euphemium Compound Plate
hbm:item.plate_dineutronium, Dineutronium Compound Plate
hbm:item.plate_armor_titanium, Titanium Armor Plate
hbm:item.plate_armor_ajr, Iron-Shod Armor Plating
hbm:item.plate_armor_hev, Reactive Armor Plating
hbm:item.plate_armor_lunar, Lunar Plating
hbm:item.plate_armor_fau, Fau Armor Plating
hbm:item.plate_armor_dnt, DNT Armor Plating
hbm:item.plate_cast:2600, Cast Iron Plate
hbm:item.plate_cast:7900, Cast Gold Plate
hbm:item.plate_cast:12626, Cast Schrabidium Plate
hbm:item.plate_cast:2200, Cast Titanium Plate
hbm:item.plate_cast:2900, Cast Copper Plate
hbm:item.plate_cast:1300, Cast Aluminium Plate
hbm:item.plate_cast:8200, Cast Lead Plate
hbm:item.plate_cast:7699, Cast Osmiridium Plate
hbm:item.plate_cast:30, Cast Steel Plate
hbm:item.plate_cast:32, Cast Advanced Alloy Plate
hbm:item.plate_cast:42, Cast Desh Plate
hbm:item.plate_cast:36, Cast Technetium Steel Plate
hbm:item.plate_cast:43, Cast Cadmium Steel Plate
hbm:item.plate_cast:39, Cast Combine Steel Plate
hbm:item.board_copper, Copper Panel
hbm:item.bolt_dura_steel, High-Speed Steel Bolt
hbm:item.bolt_tungsten, Tungsten Bolt
hbm:item.bolt_compound, Reinforced Turbine Shaft
hbm:item.hazmat_cloth, Hazmat Cloth
hbm:item.hazmat_cloth_red, Advanced Hazmat Cloth
hbm:item.hazmat_cloth_grey, Lead-Reinforced Hazmat Cloth
hbm:item.asbestos_cloth, Fire Proximity Cloth
hbm:item.rag, Cloth
hbm:item.rag_damp, Damp Cloth
hbm:item.rag_piss, Piss-Soaked Rag
hbm:item.filter_coal, Activated Carbon Filter
hbm:item.wire_aluminium, Aluminium Wire
hbm:item.wire_copper, Copper Wire
hbm:item.wire_tungsten, Tungsten Wire
hbm:item.wire_red_copper, Red Copper Wire
hbm:item.wire_advanced_alloy, Super Conductor
hbm:item.wire_gold, Gold Wire
hbm:item.wire_schrabidium, Schrabidium Wire
hbm:item.wire_magnetized_tungsten, 4000K High Temperature Super Conductor
hbm:item.coil_copper, Copper Coil
hbm:item.coil_copper_torus, Ring Coil
hbm:item.coil_advanced_alloy, Super Conducting Coil
hbm:item.coil_advanced_torus, Super Conducting Ring Coil
hbm:item.coil_gold, Gold Coil
hbm:item.coil_gold_torus, Golden Ring Coil
hbm:item.coil_tungsten, Heating Coil
hbm:item.coil_magnetized_tungsten, 4000K High Temperature Super Conducting Coil
hbm:item.safety_fuse, Safety Fuse
hbm:item.tank_steel, Steel Tank
hbm:item.motor, Motor
hbm:item.motor_desh, Desh Motor
hbm:item.motor_bismuth, Bismuth Motor
hbm:item.centrifuge_element, Centrifuge Element
hbm:item.magnet_circular, Flat Magnet
hbm:item.reactor_core, Breeding Reactor Core
hbm:item.rtg_unit, RTG Unit
hbm:item.levitation_unit, Gravity Manipulator
hbm:item.pipes_steel, Steel Pipes
hbm:item.drill_titanium, Titanium Drill
hbm:item.photo_panel, Photovoltaic Panel
hbm:item.chlorine_pinwheel, Chlorine Pinwheel
hbm:item.ring_starmetal, §9Starmetal Ring§r
hbm:item.deuterium_filter, Deuterium Filter
